geo_accession,resident_like_macrophage,inflammatory_monocyte,other_myeloid,stroma,colonic_epithelium
GSM364627,0.05366363337692002,0.0,0.06753665692846775,0.1302842527483906,0.7485154569462217
GSM364628,0.004318239908779611,0.010988216000857465,0.11627332761561962,0.07128838788373205,0.7971318285910112
GSM364629,0.055297160919626685,0.0,0.04074497163820751,0.13838449564722663,0.7655733717949392
GSM364630,0.0,0.08038825715821392,0.0821897635527275,0.04413094334133991,0.7932910359477187
GSM364631,0.005488628151645748,0.040548537557431215,0.10611357347196061,0.029009774726018345,0.8188394860929441
GSM364632,0.032855487730320106,0.0,0.07407414725953096,0.12371014314443057,0.7693602218657184
GSM364633,0.02762376904125445,0.010304288071654639,0.0734224257790929,0.08447884524968759,0.8041706718583104
GSM364634,0.0,0.13929663551323693,0.05784624082640999,0.08867661564129219,0.714180508019061
GSM364635,0.020248733759610265,0.03460905063704011,0.027310560319257146,0.05794067306585567,0.8598909822182369
GSM364636,0.0,0.11305115825971526,0.04598525398279748,0.0,0.8409635877574873
GSM364637,0.11234950529329212,0.04523737745163331,0.012632177510235565,0.0,0.829780939744839
GSM364638,0.0,0.0,0.0755274595415213,0.1008222385779795,0.8236503018804991
GSM364639,0.008767234919394079,0.01125983938264843,0.07907408204842313,0.055812518438102206,0.8450863252114321
GSM364640,0.0659913427434024,0.0,0.04186114714750672,0.048433482835733205,0.8437140272733578
GSM364641,0.0,0.2412575488993018,0.0,0.0,0.7587424511006982
GSM364642,0.0,0.0,0.0731191151992605,0.12256667575562744,0.8043142090451121
GSM364643,0.03462065484708862,0.04653854624188922,0.034997213823336884,0.06728851395097858,0.8165550711367067
GSM364644,0.0,0.10444370351017254,0.04661236385981887,0.09585185036611951,0.7530920822638891
GSM364645,0.0,0.14683072272654563,0.0007516913966064141,0.059641942337469486,0.7927756435393786
GSM364646,0.05764518734700813,0.07670465353132606,0.0,0.1829423706839062,0.6827077884377596
GSM364647,0.052814662627199555,0.0,0.03815935969737895,0.09922701722505092,0.8097989604503706
GSM364648,0.0,0.010990660527520436,0.08206227877458126,0.03493756583998163,0.8720094948579167
GSM364649,0.0,0.20132068732574404,0.023736676606413504,0.04431928399762701,0.7306233520702154
GSM364650,0.0,0.18678392326135662,0.02365686264435319,0.0,0.7895592140942902
GSM364651,0.032775238094617715,0.12812572341339637,0.0,0.3356168492289892,0.5034821892629967
GSM364652,0.0,0.09875363638481462,0.08729693561980026,0.025497955221078623,0.7884514727743065
GSM364653,0.0,0.15344984620838234,0.0,0.06223043700152004,0.7843197167900976
GSM364654,0.02076170393496371,0.0,0.050832522276981804,0.12796890227688398,0.8004368715111705
GSM364655,0.0,0.023959247688493595,0.10741930340366439,0.044738538320456246,0.8238829105873857
GSM364656,0.0,0.031923517668245006,0.0805011240779363,0.04717585858114196,0.8403994996726768
GSM422963,0.01458227408615709,0.04416917041359968,0.05922834885888068,0.034439003968645555,0.847581202672717
GSM422965,0.022023670531717412,0.0,0.022500258706588953,0.2703135786929048,0.6851624920687889
GSM422967,0.012610322450010321,0.02793054021040113,0.028579152610558312,0.06127861019659044,0.8696013745324398
GSM422969,0.0,0.026333831668273314,0.05621022887611607,0.09376979027084682,0.8236861491847638
GSM422971,0.0,0.0,0.038605685052158514,0.15144715957566693,0.8099471553721745
GSM422973,0.0007855475237134926,0.04139519842986443,0.04688702275394134,0.08885573058126749,0.8220765007112132
GSM422975,0.0,0.020980431796249133,0.10855756973257333,0.0,0.8704619984711776
GSM422977,0.014386688188398805,0.0,0.0698508594816861,0.11759870502933234,0.7981637473005828
GSM422979,0.025535936476817445,0.03094511346716998,0.02954441531068907,0.1347196319820294,0.7792549027632941
GSM422981,0.0,0.0,0.09479572424026073,0.14503491961985035,0.760169356139889
GSM422983,0.046028094524314216,0.0034316176025937493,0.053585550665452245,0.0352165757293521,0.8617381614782877
GSM422985,0.0,0.13139546976339592,0.055432834016475384,0.050415891595058514,0.7627558046250702
GSM422987,0.018198900347608397,0.09720245878891677,0.0,0.07288268118251298,0.8117159596809618
GSM422989,0.0,0.10246674149300178,0.0,0.09710503917124962,0.8004282193357486
GSM422991,0.03401451567571589,0.06327390142002942,0.034007793115078525,0.025406964112322312,0.8432968256768538
GSM422993,0.0,0.10132037420910375,0.0067382485948637464,0.17551818655337992,0.7164231906426526
GSM422995,0.0,0.11859904424730525,0.04020533784196932,0.08324177474608097,0.7579538431646445
GSM422997,0.0,0.17387048279560308,0.0,0.05325873003244737,0.7728707871719496
GSM422999,0.10942283423802256,0.0,0.02628336156608958,0.0,0.8642938041958879
GSM423001,0.0,0.0,0.09951910601701608,0.11704796637488939,0.7834329276080946
GSM423003,0.006166197436810676,0.0,0.06942437135342551,0.06304922990004411,0.8613602013097197
GSM423005,0.0,0.06513801297344028,0.05730117090123597,0.136211013362339,0.7413498027629847
GSM423007,0.0,0.0,0.15429337709529925,0.0,0.8457066229047008
GSM423009,0.0,0.0,0.0925904676833904,0.07586177548597856,0.8315477568306311
GSM423010,0.027755831035816886,0.0,0.08803883441489549,0.0,0.8842053345492876
GSM423011,0.02558397924800107,0.0,0.04751354670979155,0.0,0.9269024740422074
GSM423012,0.0,0.0,0.06326810801368052,0.13794948874370822,0.7987824032426113
GSM423013,0.08291639798442237,0.02350831513650467,0.07267979525263658,0.0,0.8208954916264364
GSM423014,0.0,0.05294310237282807,0.0914197235444707,0.0,0.8556371740827012
GSM423015,0.05123310579667874,0.04440955597733536,0.06257889910310613,0.0,0.8417784391228799
GSM423016,0.010115767935404881,0.009874491923442136,0.09920493570557445,0.0,0.8808048044355785
GSM423017,0.0,0.0,0.08641168608597875,0.08825071077964608,0.8253376031343752
GSM423018,0.0,0.010660018241270636,0.0645988641754324,0.026073291006574312,0.8986678265767226
GSM423019,0.05732904528263111,0.03258521011547661,0.06554609832317415,0.008908389354042633,0.8356312569246754
GSM423020,0.0,0.08247270445946532,0.024945210569364083,0.07903092656503755,0.8135511584061331
GSM423021,0.006726286449462403,0.07827912502220546,0.06849995089640744,0.0,0.8464946376319247
GSM423022,0.0,0.0,0.13365852302313724,0.0969062886332195,0.7694351883436432
GSM423023,0.0,0.05280906774400663,0.09657414859336456,0.0,0.8506167836626288
GSM423024,0.019979461294672953,0.0,0.06861859214791406,0.03308944312095274,0.8783125034364603
GSM423025,0.08646943380765627,0.008022534567190051,0.04756352258033294,0.012969785035118002,0.8449747240097026
GSM423026,0.06212388923284047,0.01510854394090388,0.05350098563038048,0.0,0.8692665811958752
GSM423027,0.014405287616098572,0.04054118906756888,0.06684341786685893,0.07073606644843353,0.8074740390010401
GSM423028,0.09127064155463553,0.0,0.06782707063894618,0.0,0.8409022878064183
GSM423029,0.0,0.0,0.10241204797926226,0.07413276380747086,0.8234551882132669
GSM423030,0.0,0.012463113194701876,0.08069457113808103,0.04044058830035964,0.8664017273668575
GSM423031,0.0392560120360883,0.0,0.04382181550691743,0.0642819029000971,0.8526402695568972
GSM423032,0.03553063547357548,0.021142377200869256,0.07761388741739533,0.0750855638622492,0.7906275360459107
GSM423033,0.015107358171947553,0.11701709927790611,0.0,0.089278128074001,0.7785974144761453
GSM423034,0.0,0.18306376113132042,0.0,0.026496361619592748,0.7904398772490868
GSM423035,0.0,0.17688790506697466,0.0,0.27513677133344794,0.5479753235995773
GSM423036,0.0,0.15366841198970888,0.0,0.1722720550997221,0.6740595329105691
GSM423037,0.0,0.18716615324967256,0.0,0.09345181439460272,0.7193820323557247
GSM423038,0.0,0.21099115370830487,0.01370062402037189,0.0,0.7753082222713232
GSM423039,0.1272804778096003,0.0009842467600684125,0.070036039769036,0.012885632538650323,0.7888136031226449
GSM423040,0.02457054883187328,0.039801366266812015,0.048815576372800165,0.1089633314975371,0.7778491770309773
GSM423041,0.0,0.14871761079638351,0.0,0.05117964999719942,0.8001027392064171
GSM423042,0.0,0.21375197437601437,0.0,0.16348218458356,0.6227658410404256
GSM423043,0.00997545006989628,0.15843681658398606,0.03255377619330644,0.04649316901190685,0.7525407881409044
GSM423044,0.0,0.06713397689208705,0.042665345563050516,0.12833204037322826,0.7618686371716341
GSM423045,0.05145328840704407,0.04861802021433617,0.05592434210445289,0.07533816347895984,0.7686661857952071
GSM423046,0.0,0.06113771790377875,0.08052426782636324,0.001988006017323659,0.8563500082525344
GSM423047,0.055868472660433655,0.028294881764228026,0.053021687358626626,0.1156452217395854,0.7471697364771264
GSM423048,0.06944260699725237,0.0619349718150794,0.08365259376624538,0.06716080650203902,0.7178090209193838
GSM423049,0.024250702763104245,0.012812619798410328,0.12348657918798484,0.08576524666521856,0.753684851585282
GSM423050,0.06874788206366668,0.0,0.13383968708728092,0.07710325673113329,0.7203091741179192
GSM423051,0.020542885560396806,0.0,0.1548993965155458,0.09512534089485508,0.7294323770292023
GSM423052,0.07529691838009213,0.0,0.16031173072583194,0.12653904928277676,0.6378523016112991
GSM423053,0.07385889144892362,0.008803705341735066,0.043633069483946234,0.09216124218130141,0.7815430915440937
GSM423054,0.02765570113913368,0.0,0.08392996250890901,0.10832267967582643,0.7800916566761309
GSM423055,0.009426878445361006,0.0865283173841454,0.02711389758851817,0.07067781566635195,0.8062530909156235
GSM423056,0.04672933749114131,0.05518479270910095,0.039184132211587404,0.013655589672182111,0.8452461479159883
GSM423057,0.04986832951636519,0.1035026531082814,0.06976989894959361,0.017903224661997928,0.7589558937637618
GSM423058,0.006520181183997839,0.0450828036761968,0.07329145429015169,0.1393395895757061,0.7357659712739476
GSM423059,0.036409456552517164,0.04207740690507572,0.07324689934422544,0.05920707852188891,0.7890591586762927
GSM423060,0.0,0.054508951451457927,0.06151028216889936,0.06578925786354893,0.8181915085160939
GSM423061,0.0,0.0,0.04044141111325112,0.11113263913408913,0.8484259497526598
GSM423062,0.04796511125261575,0.01669135635737821,0.033582168917031315,0.04769000186377184,0.8540713616092029
GSM423063,0.03615365448005327,0.010324532601005685,0.05858134811684536,0.13421359156792365,0.760726873234172
GSM423064,0.0,0.05184849054030389,0.0670028833406276,0.1414572087832433,0.7396914173358252
GSM423065,0.0989073522669758,0.0,0.09059822594159612,0.13390779672548409,0.676586625065944
GSM423066,0.05334607620467913,0.0,0.11940518763579462,0.07024990817146591,0.7569988279880604
GSM423067,0.04776587133977804,0.1835234185666959,0.04311871004520614,0.0019176786602675578,0.7236743213880523
GSM423068,0.02565713997479294,0.07817043868771982,0.06226951260349516,0.0407829218737524,0.7931199868602397
GSM423069,0.0018514202355878666,0.07425783556440001,0.07302353470617447,0.16895798301041978,0.6819092264834179
GSM423070,0.04025106181593845,0.032252293766734934,0.0829310795828887,0.08337206350375086,0.7611935013306871
GSM423071,0.03136667870823833,0.05756292095108975,0.09046469479658893,0.14312069880166248,0.6774850067424205
GSM423072,0.0,0.03800921265459261,0.11147105139466397,0.13678791442107913,0.7137318215296643
GSM423073,0.04714320661036032,0.07431626545350224,0.031165758584215164,0.13671326481744803,0.7106615045344743
GSM423074,0.04614148387409497,0.09579455967662644,0.042551494523194344,0.11063102234590252,0.7048814395801817
GSM423075,0.09158833301002288,0.05884802654870558,0.052134190079350086,0.06836795732049081,0.7290614930414306
GSM423076,0.0,0.0393314725980489,0.051885806920441056,0.16269819170913213,0.7460845287723779
GSM423077,0.06900678324343451,0.002052561401579236,0.036356654014389214,0.06479175588715633,0.8277922454534407
GSM423078,0.0692339677867574,0.03153386859787465,0.019670620416005632,0.11166756400398532,0.7678939791953769
GSM423079,0.0,0.12852409073516505,0.08725871377726627,0.0,0.7842171954875686
GSM423080,0.03391348626121778,0.0,0.1310662199383394,0.07929991450045706,0.7557203792999858
GSM423081,0.015022155471758478,0.1008668830271245,0.0034800638765199853,0.03661542617741079,0.8440154714471862
GSM423082,0.029121303667971294,0.061455300057819136,0.05886501563899507,0.04392996596588123,0.8066284146693332
GSM423083,0.04808251420255838,0.1416498462996312,0.01112319801293233,0.1222207288400368,0.6769237126448413
GSM423084,0.011461457842508453,0.08152575475222491,0.040435659628502846,0.10475170268420013,0.7618254250925637
GSM423085,0.0,0.2380772186683429,0.0,0.14240136519629923,0.6195214161353579
GSM423086,0.0,0.2073145715066192,0.0,0.2865096106373147,0.5061758178560661
GSM423087,0.0,0.22470672087282229,0.0,0.07940001135623151,0.6958932677709462
GSM423088,0.0,0.18468069895558187,0.0,0.13081571657795,0.6845035844664681
