geo_accession,resident_like_macrophage,inflammatory_monocyte,other_myeloid,stroma,colonic_epithelium
GSM364651,0.007148280656309612,0.21086717699449284,0.0,0.4326292407804154,0.3493553015687821
GSM364652,0.0,0.1576307870320122,0.12400494531791961,0.037730628415820276,0.6806336392342479
GSM364653,0.0,0.24501346704567242,0.012587579340046047,0.0874992919925338,0.6548996616217476
GSM364654,0.0,0.045919752859437835,0.09521615816622679,0.18555149582807914,0.6733125931462562
GSM364655,0.0,0.1035729353473244,0.14377296859791092,0.1078505643104956,0.6448035317442691
GSM364656,0.0,0.11336679335829582,0.10439307331639482,0.07234427130849526,0.7098958620168141
GSM422963,0.0,0.13291094971369669,0.052241419966697004,0.045483748441919325,0.7693638818776869
GSM422965,0.0,0.05802897503212311,0.06953775045700741,0.35357765126096924,0.5188556232499002
GSM422967,0.0,0.10304060120717438,0.05679890645010068,0.1007425587232716,0.7394179336194533
GSM422969,0.0,0.12487604818823803,0.05657882248922912,0.12571630691924243,0.6928288224032904
GSM422971,0.0,0.045443870002726226,0.0685560017635207,0.243549634694477,0.6424504935392761
GSM422973,0.04318889982042088,0.09882875053199133,0.04686485684976553,0.12612203308359754,0.6849954597142247
GSM422975,0.0,0.09637394030774143,0.0877744936033638,0.02800751049267302,0.7878440555962217
GSM422977,0.0,0.06383615225481457,0.06406958179825975,0.24324251343072062,0.6288517525162051
GSM422979,0.0,0.15321923628484768,0.03500284961874294,0.19548728795481013,0.6162906261415992
GSM422981,0.0,0.0,0.155760223460989,0.17059680603024258,0.6736429705087684
GSM422983,0.0,0.09250848941026957,0.051554498809503656,0.08878739792979011,0.7671496138504367
GSM422985,0.0,0.23443883950300592,0.05214039699748321,0.056574833454194555,0.6568459300453162
GSM422987,0.03192253231191038,0.1678843089177934,0.0018617432553989558,0.12768087490580785,0.6706505406090895
GSM422989,0.0,0.19368888287339583,0.0,0.13149046463262096,0.6748206524939833
GSM422991,0.022890062351868697,0.1223510359440865,0.050620591729661185,0.07951288216832635,0.7246254278060573
GSM422993,0.0,0.15414281716680722,0.03739049714352041,0.2377648823587166,0.5707018033309558
GSM422995,0.0,0.1957684597118883,0.058678133766482565,0.1220301844254299,0.6235232220961993
GSM422997,0.0,0.2882622075582762,0.0,0.09729192557270026,0.6144458668690236
GSM422999,0.1757237524976125,0.0024459506954881637,0.0,0.10310049863455231,0.7187297981723471
GSM423001,0.0,0.04303436873077233,0.12293673641329946,0.20578359106956692,0.6282453037863613
GSM423003,0.0,0.06238377249675197,0.09357999601030915,0.1162996179816117,0.7277366135113272
GSM423005,0.0,0.14073340918276533,0.08712211968390261,0.1744843919892361,0.5976600791440959
GSM423007,0.0,0.03473091896731861,0.18131386676678501,0.04894311627124676,0.7350120979946496
GSM423009,0.0,0.0874403758807234,0.1082509514570565,0.1119697808319117,0.6923388918303084
GSM423010,0.023485349226498323,0.07576443566989258,0.10991357339414635,0.03732124820951833,0.7535153934999443
GSM423011,0.025584353006841698,0.08632144458531478,0.036766077877285835,0.05618021764164936,0.7951479068889082
GSM423012,0.0,0.021390830723929558,0.10874738426054112,0.17457877242650527,0.695283012589024
GSM423013,0.04671371485201158,0.11472678450342151,0.10143008204510598,0.027330480744741887,0.709798937854719
GSM423014,0.0,0.15693319226037009,0.08872738678919745,0.029539090728298387,0.7248003302221342
GSM423015,0.058982954008056775,0.15855296357848533,0.07984346973999294,0.0,0.702620612673465
GSM423016,0.0210614430357412,0.10987537193486681,0.09847668540271877,0.0,0.7705864996266732
GSM423017,0.0,0.08326286683474608,0.07610899250998118,0.15707309408328843,0.6835550465719843
GSM423018,0.0,0.10251521549020917,0.033513398092696114,0.07109142349676537,0.7928799629203294
GSM423019,0.023180493989951527,0.1275873469608256,0.07580396472302524,0.046590930103854865,0.7268372642223428
GSM423020,0.012763823294543624,0.2044496329460018,0.022178886144997408,0.08740248679853997,0.6732051708159171
GSM423021,0.0,0.13610441606720755,0.09097620848144768,0.02779562287187375,0.745123752579471
GSM423022,0.005536893234911386,0.009567164519645783,0.19956288446213183,0.1580792369698021,0.6272538208135089
GSM423023,0.0,0.10702111325469904,0.13796281777803118,0.0,0.7550160689672697
GSM423024,0.012511824341265937,0.04447875008771299,0.08884078258105722,0.09383318965864992,0.7603354533313139
GSM423025,0.08504297343211464,0.10041386153892752,0.04840768310741174,0.04077432839836989,0.7253611535231762
GSM423026,0.09336778742088406,0.07295542012559292,0.04829994455737934,0.0,0.7853768478961436
GSM423027,0.015021867703887425,0.1075173465063758,0.0807539224549622,0.09593149524115954,0.7007753680936151
GSM423028,0.13555487418547083,0.07858748271338954,0.030671452910908864,0.0,0.7551861901902307
GSM423029,0.0,0.058555286858479605,0.13287253468531884,0.13909676883743774,0.6694754096187638
GSM423030,0.0,0.08437727673173313,0.1149035849602865,0.06397052884411457,0.7367486094638658
GSM423031,0.0,0.10515858029636906,0.05480753676178608,0.11852233021604343,0.7215115527258014
GSM423032,0.03017542110786609,0.10413708383881606,0.08046297623069676,0.11203077567944152,0.6731937431431796
GSM423033,0.0,0.20221831723498657,0.026649536329299825,0.12867322550838378,0.6424589209273298
GSM423034,0.0,0.2617769367514889,0.0001291447035420401,0.06895902930927389,0.6691348892356952
GSM423035,0.0,0.26906360096331267,0.0,0.3426063898426868,0.3883300091940005
GSM423036,0.0,0.2707276019358346,0.0,0.23785745389591562,0.49141494416824977
GSM423037,0.0,0.27810486618155106,0.0,0.11090043617257675,0.6109946976458722
GSM423038,0.0,0.2853729868972097,0.022589839490300766,0.0,0.6920371736124895
GSM423039,0.10618773612096666,0.09769874383064991,0.061986493846190496,0.09191848126718301,0.6422085449350099
GSM423040,0.0,0.12321700149116913,0.05516499517670009,0.1846572740823156,0.6369607292498152
GSM423041,0.0,0.22442091690886887,0.027582535739947393,0.07992973209138367,0.6680668152598002
GSM423042,0.0,0.2636983890627958,0.015318454889899195,0.2201863738044839,0.5007967822428212
GSM423043,0.0,0.2138664168655686,0.06961158733710343,0.08092547838703766,0.6355965174102903
GSM423044,0.0,0.13573417681316985,0.06567793638141792,0.18878709116118056,0.6098007956442317
GSM423045,0.0,0.106564702335574,0.10413058805027593,0.11637911365314414,0.672925595961006
GSM423046,0.0,0.15000932231930558,0.07704811352478404,0.03778437849162835,0.735158185664282
GSM423047,0.05035025826272604,0.12813202573085983,0.04252383972633161,0.06489352620502065,0.7141003500750619
GSM423048,0.03755815648052745,0.1533042639176642,0.08274204639385604,0.04710242479646184,0.6792931084114905
GSM423049,0.0,0.10606801135747153,0.13278415565806015,0.05729953916234912,0.7038482938221191
GSM423050,0.03774759900074137,0.13110324687721392,0.10687721691744748,0.10388142829154495,0.6203905089130524
GSM423051,0.05882393710917343,0.0035627857246882124,0.17800391910106284,0.10516074541595803,0.6544486126491176
GSM423052,0.14078170595379771,0.007291271513178512,0.1603893121120125,0.1745624495237812,0.51697526089723
GSM423053,0.013700217634368362,0.1556800008688647,0.05151203336319173,0.08830456985533816,0.690803178278237
GSM423054,0.0,0.12868217608586202,0.10664263699770468,0.1075646609307384,0.657110525985695
GSM423055,0.0,0.18224123952570728,0.009769774354250953,0.0636496734088321,0.7443393127112097
GSM423056,0.0,0.1591786844562331,0.02862289407944626,0.0092200256145581,0.8029783958497626
GSM423057,0.02569303150851189,0.21394854989009673,0.08129164065097451,0.0,0.6790667779504168
GSM423058,0.0,0.15647988141889463,0.06818243923135182,0.13482394970117362,0.6405137296485799
GSM423059,0.00018548666727275992,0.16265528565648768,0.08728041544116887,0.02861366769316108,0.7212651445419097
GSM423060,0.0,0.10437714193297387,0.07577807268102248,0.07248311995888662,0.747361665427117
GSM423061,0.0,0.027969803921469846,0.059091397934000506,0.16953291385265448,0.7434058842918752
GSM423062,0.07914599763550278,0.07703847463179908,0.0,0.04102446673403386,0.8027910609986643
GSM423063,0.0,0.09638498855460725,0.05523391770731809,0.13119423032122723,0.7171868634168475
GSM423064,0.0,0.14542525291182462,0.06713819505638456,0.11587969975323338,0.6715568522785574
GSM423065,0.09149736132923941,0.042335291682328906,0.09878035779261049,0.2056495014949995,0.5617374877008218
GSM423066,0.038321145983630886,0.060109651717811845,0.15923749327615075,0.06629857031132881,0.6760331387110776
GSM423067,0.0,0.3228905236995834,0.04933099338877529,0.0,0.6277784829116413
GSM423068,0.0,0.18379729969984074,0.047885981665379246,0.08971331116864402,0.678603407466136
GSM423069,0.0,0.16394398522097725,0.0741772505847258,0.2068993443189934,0.5549794198753035
GSM423070,0.0,0.12967618747570686,0.09061426975974539,0.11733773929766665,0.6623718034668811
GSM423071,0.0,0.1381960890416883,0.11119136158980296,0.19716141392101222,0.5534511354474965
GSM423072,0.0,0.06368495955056414,0.12808103136690516,0.17515570220201757,0.6330783068805131
GSM423073,0.0036829269018788984,0.21230394567994487,0.05079208754326222,0.15243387690714644,0.5807871629677678
GSM423074,0.0,0.20967590302390965,0.07322894705702161,0.1422990247536816,0.5747961251653871
GSM423075,0.04864787940594087,0.17811601518805692,0.054109040175510985,0.07551983079918058,0.6436072344313106
GSM423076,0.0,0.09180527925159575,0.0639605235388008,0.1536325428801834,0.6906016543294201
GSM423077,0.04874535229682035,0.0889099005088813,0.037213940877677376,0.09181155092200949,0.7333192553946115
GSM423078,0.009693146555417177,0.16957985719270632,0.0,0.14273576531450366,0.6779912309373728
GSM423079,0.0,0.21002281152595706,0.10585306222730874,0.0,0.6841241262467342
GSM423080,0.0,0.10265409882358716,0.12968408873343318,0.07016666462279565,0.697495147820184
GSM423081,0.0,0.1996459857305126,0.0,0.05945340913413448,0.7409006051353528
GSM423082,0.0,0.16497247056886996,0.05232510571705222,0.0019014166845762082,0.7808010070295017
GSM423083,0.0,0.268870734938317,0.014671988486064188,0.08948413088261713,0.6269731456930017
GSM423084,0.0,0.19572234120453655,0.008127289849264826,0.060556010475305205,0.7355943584708935
GSM423085,0.0,0.3009439112201894,0.0,0.1607695994614296,0.538286489318381
GSM423086,0.0,0.27674801100170093,0.0,0.2977146075452872,0.42553738145301195
GSM423087,0.0,0.30485681983352525,0.00729995723691524,0.11353311898544598,0.5743101039441135
GSM423088,0.0,0.2726418636088358,0.0,0.1784178616942849,0.5489402746968792
